ID,Name,Latitude,Longitude,Glottocode,Name_and_ID_in_source,xd_id,alt_names_by_society,main_focal_year,HRAF_name_ID,HRAF_ID,origLat,origLong,comment,glottocode_comment,region
Ab18,Shona,-19,31,shon1251,Shona (Ab18),xd19,Mashona,1920,Shona (FS05),FS05,-19,31,Original,"Note 8Feb2018: Note: HH notes that one of the cited ethnographic references (Prost 1956) refers to a completely different West African linguistic group. The assignment of Shona here appears to be correct. Focus is on ""Zezuru"", which is listed as a dialect of ""Shona"" (zezu1238 <- shon1251).",South Tropical Africa
Af13,Ebira,8,7,ebir1243,Igbira (Af13),xd190,Igbira; Egbiri; Kotokori,1920,,,8,7,Original,,West Tropical Africa
Af14,Sherbro,7.52,-12.69,sher1258,Sherbro (Af14),xd191,Mampua,1930,,,7,-13,Revised,,West Tropical Africa
Af15,Kpelle,7,-9,libe1247,Kpelle (Af15),xd192,Guerse; Kpese,1920,Kpelle (FD06),FD06,7,-9,Original,,West Tropical Africa
Af16,Banyang,6,9,keny1279,Banyang (Af16),xd193,Banjangi; Konguan; Manyang; Nyangi,1910,,,6,9,Original,,West Tropical Africa
Af17,Boki,6,9,boky1238,Boki (Af17),xd194,Nki,1900,,,6,9,Original,,West Tropical Africa
Af18,Ekoi,6,8,ejag1239,Ekoi (Af18),xd195,,1900,,,6,8,Original,,West Tropical Africa
Af19,Efik,5,8,efik1245,Efik (Af19),xd196,Riverain Ibibio,1950,,,5,8,Original,,West Tropical Africa
Af2,Kissi,9,-10,nort2765,Kissi (Af2),xd197,Ghizi,1950,,,9,-10,Original,,West Tropical Africa
Af20,Ibibio,5,8,ibib1240,Ibibio (Af20),xd198,,1910,,,5,8,Original,,West Tropical Africa
Af21,Ijaw,4.37,6.58,kala1381,Ijaw (Af21),xd199,Ijo,1920,,,2,6,Revised,,West Tropical Africa
Aa2,Dorobo,0,36,okie1245,Dorobo (Aa2),xd2,Andorobo; Okiek; Wandorobbo,1920,Okiek (FL20),FL20,0,36,Original,,East Tropical Africa
Ab19,Ambo,-17,16,ndon1254,Ambo (Ab19),xd20,Ovambo,1910,,,-17,16,Original,,South Tropical Africa
Af22,Itsekiri,6,5,isek1239,Itsekiri (Af22),xd200,Awerri; Jekri; Warri,1940,,,6,5,Original,,West Tropical Africa
Af23,Afikpo,6,8,afik1238,Afikpo (Af23),xd201,,1950,Igbo (FF26),FF26,6,8,Original,,West Tropical Africa
Af24,Edo,6,6,bini1246,Edo (Af24),xd202,Bini,1900,,,6,6,Original,,West Tropical Africa
Af25,Isoko,5,6,isok1239,Isoko (Af25),xd203,,1930,,,5,6,Original,,West Tropical Africa
Af26,Kukuruku,7,6,yekh1238,Kukuruku (Af26),xd204,,1900,,,7,6,Original,,West Tropical Africa
Af27,Eloyi,8,8,eloy1241,Afo (Af27),xd205,Eloyi; Afo,1950,,,8,8,Original,,West Tropical Africa
Af28,Gbagyi,10,10,gbar1246,Gbari (Af28),xd206,Gbari; Gwali,1910,,,10,10,Original,,West Tropical Africa
Af29,Idoma,7,8,idom1241,Idoma (Af29),xd207,,1950,,,7,8,Original,,West Tropical Africa
Af3,Ashanti,7,-2,asan1239,Ashanti (Af3),xd208,Twi,1900,Twi (FE12),FE12,7,-2,Original,,West Tropical Africa
Af30,Igala,7,7,igal1242,Igala (Af30),xd209,Igara,1920,,,7,7,Original,,West Tropical Africa
Ab2,Swazi,-27,32,swat1243,Swazi (Ab2),xd21,Amaswazi,1880,,,-27,32,Original,,Southern Africa
Af31,Koro,18,8,ashe1269,Koro (Af31),xd210,,1960,,,18,8,Original,,West Tropical Africa
Af32,Egba,7,3,egba1238,Egba (Af32),xd211,,1920,Yoruba (FF62),FF62,7,3,Original,,West Tropical Africa
Af33,Ekiti,8,5,ekit1244,Ekiti (Af33),xd212,,1950,Yoruba (FF62),FF62,8,5,Original,,West Tropical Africa
Af34,Ife,7,5,ifee1241,Ife (Af34),xd213,,1930,Yoruba (FF62),FF62,7,5,Original,,West Tropical Africa
Af35,Adangme,6,0,adan1247,Adangme (Af35),xd214,Adampe,1940,,,6,0,Original,,West Tropical Africa
Af36,Ewe,7,1,aguu1242,Ewe (Af36),xd215,,1900,,,7,1,Original,,West Tropical Africa
Af37,Buem,7.22,0.46,siwu1238,Buem (Af37),xd216,,1900,,,3,1,Revised,"Note 8Feb2018: HH notes that ""Buem"" may not be an appropriate name for the group (""HH: Buem (the name) usually refers to Lelemi [lef], I don't know the refs but if they refer to Siwu, it's not clear why the name Buem is used as the name for this society.""). Indeed, focus is ""Akpafu"", which is a Siwu speaking group. KK suggests considering renaming group to ""Mawu"" -- see next: From Wikipedia (appears to be reliable, based on additional reading by KK): ""The speakers of Siwu call themselves the ""Mawu"". Siwu is spoken in a total of eight villages scattered about in the mountains north of Hohoe. [The land is divided into] Akpafu (West) [akpa1243] and Lolobi (East) [lolo1260], corresponding to a dialectal division. [...] Within the Ghana-Togo Mountain Languages, the closest relatives of Siwu are Lεlεmi (Buem), Sεlε (Santrokofi), and Sεkpεlε (Likpe); with Siwu, these languages form a group that has been called the Buem group (Heine 1969). (https://en.wikipedia.org/wiki/Siwu_language).""",West Tropical Africa
Af38,Abron,7.53,-2.15,abro1238,Abron (Af38),xd217,Brong,1900,,,5,-3,Revised,,West Tropical Africa
Af39,Anyi,7,-4,anyi1245,Anyi (Af39),xd218,,1900,,,7,-4,Original,,West Tropical Africa
Af4,Yako,6,8,loka1252,Yako (Af4),xd219,,1930,,,6,8,Original,,West Tropical Africa
Ab20,Ngumbi,-15,15,nkhu1238,Ngumbi (Ab20),xd22,Bangumbi; Humbe; Khumbi; Nkumbe; Ovakumbe; Vankumbe,1880,,,-15,15,Original,,South Tropical Africa
Af40,Assini,5.27,-3.58,abur1243,Assini (Af40),xd220,Issinese,1890,,,5,-4,Revised,,West Tropical Africa
Af41,Attie,6,-4,atti1239,Attie (Af41),xd221,,1890,,,6,-4,Original,,West Tropical Africa
Af42,Fante,6,-1,fant1241,Fanti (Af42),xd222,Fanti,1900,Twi (FE12),FE12,6,-1,Original,,West Tropical Africa
Af43,Ga,6,0,gaaa1244,Ga (Af43),xd223,,1930,,,6,0,Original,,West Tropical Africa
Af44,Alagya,5.22,-4.42,alla1248,Alagya (Af44),xd224,Jackjack,1900,,,5,-4,Revised,,West Tropical Africa
Af45,Avikam,5.15,-5.25,avik1243,Avikam (Af45),xd225,Brignan; Kwakwa,1900,,,5,-5,Revised,,West Tropical Africa
Af46,Bakwe,5,-7,bakw1243,Bakwe (Af46),xd226,,1900,,,5,-7,Original,,West Tropical Africa
Af47,Krahn,6,-8,west2488,Kran (Af47),xd227,Kran; Bush Kru,1940,,,6,-8,Original,,West Tropical Africa
Af48,Kru,5,-9,klao1243,Kru (Af48),xd228,Krao,1850,,,5,-9,Original,,West Tropical Africa
Af49,Sapo,6,-9,sapo1251,Sapo (Af49),xd229,Pahn; Sapahn,1940,,,6,-9,Original,,West Tropical Africa
Ab21a,Kisama,-10,14,sama1300,Kisama (Ab21a),xd23,Cisama; Quissama,1930,,,-10,14,Original,,South Tropical Africa
Af5,Mende,8,-11,mend1266,Mende (Af5),xd230,,1930,Mende (FC07),FC07,8,-11,Original,,West Tropical Africa
Af50,Dan,8,-8,dann1241,Dan (Af50),xd231,,1920,,,8,8,Original,,West Tropical Africa
Af51,Gagu,7,-6,gagu1242,Gagu (Af51),xd232,Gban,1920,,,7,-6,Original,,West Tropical Africa
Af52,Guro,7,-6,guro1248,Guro (Af52),xd233,,1920,,,7,-6,Original,,West Tropical Africa
Af53,Tura,8,-7,tour1242,Tura (Af53),xd234,Wen,1950,,,8,-7,Original,,West Tropical Africa
Af54,Gbande,8,-10,band1352,Gbande (Af54),xd235,,1930,,,8,-10,Original,,West Tropical Africa
Af55,Gola,7,-11,gola1255,Gola (Af55),xd236,,1950,,,7,-11,Original,,West Tropical Africa
Af56,Ngere,7,-8,dann1241,Ngere (Af56),xd237,Guere,1930,,,7,-8,Original,,West Tropical Africa
Af57,Temne,8.46,-12.64,timn1235,Temne (Af57),xd238,Time,1910,,,8,-13,Revised,,West Tropical Africa
Af58,Vai,6.89,-11.2,vaii1241,Vai (Af58),xd239,Gallina,1900,,,7,-12,Revised,,West Tropical Africa
Ab21b,Bomvana,-32.17,28.93,bomv1238,Bomvana (Ab21b),xd24,,1925,,,-32,28,Revised_2Aug2021,,Southern Africa
Af6,Oyo Yoruba,8,4,oyoo1238,Oyo Yoruba (Af6),xd240,,1950,Yoruba (FF62),FF62,8,4,Original,2Aug2021 Dialect match updated by KK,West Tropical Africa
Af7,Bete,6,-7,dalo1238,Bete (Af7),xd241,,1950,,,6,-7,Original,Note 8Feb2018: Changed based on note from HH: Bete of Hallouin and Paulme is Bété-Daloa [bev],West Tropical Africa
Af8,Nupe,9,6,nupe1254,Nupe (Af8),xd242,,1930,Nupe (FF52),FF52,9,6,Original,,West Tropical Africa
Af9,Baule,8,-5,baou1238,Baule (Af9),xd243,,1900,,,8,-5,Original,,West Tropical Africa
Ag1,Bambara,13,-7,bamb1269,Bambara (Ag1),xd244,Bamana,1920,Bambara (FA08),FA08,13,-7,Original,,West Tropical Africa
Ag10,Konkomba,10,0,konk1269,Konkomba (Ag10),xd245,Bekpokpak; Konko; Kpankpam; Lekpokpam; Pangpana; Tyopo,1940,,,10,0,Original,,West Tropical Africa
Ag11,Lobi,10,-4,lobi1245,Lobi (Ag11),xd246,,1910,,,10,-4,Original,,West Tropical Africa
Ag12,Nankanse,10,-1,nank1249,Nankanse (Ag12),xd247,Nankana,1910,,,10,-1,Original,,West Tropical Africa
Ag13,Kasena,11,-1,kase1253,Kasena (Ag13),xd248,Kasem; Kasuna,1910,,,11,-1,Original,,West Tropical Africa
Ag14,Baga,10,-14,mbul1258,Baga (Ag14),xd249,,1950,,,10,-14,Original,"Note 8Feb2018: Glottocode changed to mbul1258 [mbv] based on note from HH: Paulme deals with Baga Sitemou = Baga Sitemu[bsp] and Baga Foré = Mbulungish [mbv] rather than Baga Koga. KK: In fact, these two languages are not sisters. However, a third reference refers to Nalu (nalu1240/[naj]) which IS a sister to mbv. THerefore, mbv was selected over bsp. [ALSO note that some references appear to refer to ""Baga Dörbed"" (Kalmyk), a Mongol people, and need to be re-assigned to society ""Kalmyk"" (aberle1953; krader1963; vladimirtsov1948). ",West Tropical Africa
Ab22,Chopi,-24.76,34.47,copi1238,Chopi (Ab22),xd25,Vachopi,1920,,,-25,35,Revised,,South Tropical Africa
Ag15,Balanta,12,-16,bala1301,Balante (Ag15),xd250,Balante,1930,,,12,-16,Original,,West Tropical Africa
Ag16,Banyun,12,-16,bain1259,Banyune (Ag16),xd251,Bainuk; Banhun; Banyune,1930,,,12,-16,Original,,West Tropical Africa
Ag17,Biafada,12,-15,biaf1240,Biafada (Ag17),xd252,,1940,,,12,-15,Original,,West Tropical Africa
Ag18,Bijogo,11.1,-16.15,bidy1244,Bijogo (Ag18),xd253,Bijago,1930,,,11,-16,Revised,,West Tropical Africa
Ag19,Diola,12.88,-16.19,ejam1238,Diola (Ag19),xd254,Jola-Felupe,1930,,,12,-17,Revised,Note 8Feb2018: Changed based on note from HH: Cunha Taborde deals with Jola-Felupe [eja] rather than Diola-Fonyi,West Tropical Africa
Ag2,Mossi (Yatenga),13,-2,moss1236,Yatenga (Ag2),xd255,Yatenga; Massi; Moshi; Mossi,1950,Mossi (FA28),FA28,13,-2,Original,"I think this should be the ""Ouahigouya"" dialect of Mossi (mos), though there is no such dialect in Glottolog.",West Tropical Africa
Ag20,Papel,12,-16,pape1239,Pepel (Ag20),xd256,Pepel,1930,,,12,-16,Original,,West Tropical Africa
Ag21,Bassari,12,-13,bass1258,Bassari (Ag21),xd257,Biyan,1910,,,12,-13,Original,,West Tropical Africa
Ag22,Serer,14,-12,sere1260,Serer (Ag22),xd258,Kegueme,1920,,,14,-12,Original,,West Tropical Africa
Ag23,Kasonke,13,-11,xaas1235,Kasonke (Ag23),xd259,,1910,,,13,-11,Original,,West Tropical Africa
Ab3,Lozi,-15,23,lozi1239,Lozi (Ab3),xd26,,1890,Lozi (FQ09),FQ09,-15,23,Original,,South Tropical Africa
Ag24,Koranko,9,-11,kura1250,Koranko (Ag24),xd260,,1910,,,9,-11,Original,,West Tropical Africa
Ag25,Soninke,15,10,soni1259,Soninke (Ag25),xd261,Sarakole,1900,,,15,10,Original,,West Tropical Africa
Ag26,Susu,15,-13,susu1250,Susu (Ag26),xd262,Soso,1930,,,15,-13,Original,,West Tropical Africa
Ag27,Diula,9,-4,dyul1238,Diula (Ag27),xd263,Dyoura,1910,,,9,-4,Original,,West Tropical Africa
Ag28,Nononke,14,-4,jena1242,Nono (Ag28),xd264,Nono; Marka; Marka-Dafing; Dafi,1930,,,14,-4,Original,,West Tropical Africa
Ag29,Samo,13,-3,sout2844,Samo (Ag29),xd265,Samako,1910,,,13,-3,Original,,West Tropical Africa
Ag3,Dogon,15,-3,bank1259,Dogon (Ag3),xd266,Dagom; Habbe; Kado; Tombo,1930,Dogon (FA16),FA16,15,-3,Original,,West Tropical Africa
Ag30,Bobo,13,-4,nort2819,Bobo (Ag30),xd267,,1910,,,13,-4,Original,,West Tropical Africa
Ag31,Minianka,12,-6,mama1271,Minianka (Ag31),xd268,,1910,,,12,-6,Original,,West Tropical Africa
Ag32,Senufo,10,-6,ceba1235,Senufo (Ag32),xd269,Sene; Siena,1900,,,10,-6,Original,,West Tropical Africa
Ab4,Tsonga,-24,32,tson1249,Thonga (Ab4),xd27,Thonga; Tonga; Vatsonga,1920,Tsonga (FT06),FT06,-24,32,Original,,South Tropical Africa
Ag33,Dyan,11,-3,dyan1251,Dian (Ag33),xd270,Dian; Dya,1920,,,11,-3,Original,,West Tropical Africa
Ag34,Dorosie,11,-4,dogo1295,Dorosie (Ag34),xd271,Dorho,1930,,,11,-4,Original,,West Tropical Africa
Ag35,Kulango,7,-3,boun1243,Kulango (Ag35),xd272,Parkhalla,1910,,,7,-3,Original,,West Tropical Africa
Ag36,Lowiili,11,-3,sout2790,Lowiili (Ag36),xd273,,1950,,,11,-3,Original,Note 8Feb2018: Changed based on note from HH: LoWiili or Goody is Birifor-Southern [biv],West Tropical Africa
Ag37,Awuna,11,-2,angl1262,Awuna (Ag37),xd274,Atyulo; Frafra; Kassonfra; Yulu,1910,,,11,-2,Original,,West Tropical Africa
Ag38,Builsa,11,-2,buli1254,Builsa (Ag38),xd275,Bura; Kanjaga,1910,,,11,-2,Original,,West Tropical Africa
Ag39,Dagara,11,-3,sout2789,Dagari (Ag39),xd276,Dagari; Dagaba,1910,,,11,-3,Original,,West Tropical Africa
Ag4,Tallensi,11,-1,taln1239,Tallensi (Ag4),xd277,,1930,Tallensi (FE11),FE11,11,-1,Original,,West Tropical Africa
Ag40,Isala,10,-2,tumu1242,Isala (Ag40),xd278,Debe; Gelebagu; Hisala; Pasala,1910,,,10,-2,Original,,West Tropical Africa
Ag41,Kusasi,11,0,kusa1250,Kusasi (Ag41),xd279,Kusal,1920,,,11,0,Original,,West Tropical Africa
Ab5,Mbundu,-12,16,umbu1257,Mbundu (Ab5),xd28,Banano; Mbari; Nano; Ovimbundu,1930,Mbundu (FP13),FP13,-12,16,Original,,South Tropical Africa
Ag42,Nunuma,12,-3,sout2795,Nunuma (Ag42),xd280,Gurunsi,1910,,,12,-3,Original,,West Tropical Africa
Ag43,Vagala,8,-2,vagl1239,Vagala (Ag43),xd281,Siti,1920,,,8,-2,Original,,West Tropical Africa
Ag44,Dagomba,9,0,dagb1246,Dagomba (Ag44),xd282,Dagbamba,1910,,,9,0,Original,,West Tropical Africa
Ag45,Gurma,12,2,gour1243,Gurma (Ag45),xd283,bigourmantcheba; Gourmantche,1930,,,12,2,Original,,West Tropical Africa
Ag46,Manprusi,10,-1,mamp1244,Manprusi (Ag46),xd284,Mampelle,1920,,,10,-1,Original,,West Tropical Africa
Ag47,Mossi (Ouagadougou),12,-2,moss1236,Mossi Ouagadou (Ag47),xd285,Mossi Ouagadou; Massi; Moshi,1900,Mossi (FA28),FA28,12,-2,Original,,West Tropical Africa
Ag48,Basari,9,1,ntch1242,Basari (Ag48),xd286,,1890,,,9,1,Original,,West Tropical Africa
Ag49,Kabre,10,2,kabi1261,Kabre (Ag49),xd287,Bekaburum; Kabure,1930,,,10,2,Original,,West Tropical Africa
Ag5,Birifor,10,-3,sout2790,Birifor (Ag5),xd288,Birifon,1930,,,10,-3,Original,,West Tropical Africa
Ag50,Moba,11,1,moba1244,Moba (Ag50),xd289,Bmoba; Moab,1910,,,11,1,Original,,West Tropical Africa
Ab6,Venda,-23,30,vend1245,Venda (Ab6),xd29,Bavenda; Bawenda,1900,,,-23,30,Original,,Southern Africa
Ag51,Somba,11,1,dita1238,Somba (Ag51),xd290,Betammadibe; Tamprusi,1940,,,11,1,Original,,West Tropical Africa
Ag52,Tem,11,1,temm1241,Tem (Ag52),xd291,Chancho; Kotokoli,1950,,,11,1,Original,,West Tropical Africa
Ag53,Bisa,12,0,biss1248,Bisa (Ag53),xd292,Busanse,1960,,,12,0,Original,,West Tropical Africa
Ag54,Yalunka,10,-12,yalu1240,Yalunka (Ag54),xd293,Dialonke,1910,,,10,-12,Original,,West Tropical Africa
Ag6,Futajalonke,11,-13,pula1262,Futajalonke (Ag6),xd294,Foutadjallonke,1890,,,11,-13,Original,,West Tropical Africa
Ag7,Bozo,14,-5,tiey1235,Bozo (Ag7),xd295,,1930,,,14,-5,Original,,West Tropical Africa
Ag8,Coniagui,13,-13,wame1240,Coniagui (Ag8),xd296,Awunlen; Koniagi,1910,,,13,-13,Original,,West Tropical Africa
Ag9,Malinke,11,-9,kita1249,Malinke (Ag9),xd297,Mandingo; Wangara,1930,,,11,-9,Original,"Note 8Feb2018: Glottocode changed to kita1249 [mwk], which is hte focus of Sidibe's work, and also has ""Central Malinke"" listed as an alternative language name. Another reference for this society is focused (according to HH's notes on the closely related [mnk], but whether it also touches on mwk, and/or might have been used for context/depth, should be verified.",West Tropical Africa
Ah1,Katab,10,8,kata1265,Katab (Ah1),xd298,,1930,Katab (FF38),FF38,10,8,Original,,West Tropical Africa
Ah10,Chawai,10,9,atsa1241,Chawai (Ah10),xd299,Atsam,1920,,,10,9,Original,,West Tropical Africa
Aa3,Nama,-26,18,nama1265,Nama Hottentot (Aa3),xd3,Khoekhoe; Namaqua; Nama Hottentot,1840,Khoi (FX13),FX13,-26,18,Original,,Southern Africa
Ab7,Nyaneka,-15,14,nyan1305,Nyaneka (Ab7),xd30,Banianeka; Munyaneka; Ovanyaneka; Vanyaneka,1920,,,-15,14,Original,,South Tropical Africa
Ah11,Basa,8,8,basa1282,Basa (Ah11),xd300,Bassa,1950,,,8,8,Original,,West Tropical Africa
Ah12,Basakomo,8,7,basa1282,Basakomo (Ah12),xd301,Bassa-Komo,1920,,,8,7,Original,,West Tropical Africa
Ah13,Dakakari,12,5,clel1238,Dakakari (Ah13),xd302,,1930,,,12,5,Original,,West Tropical Africa
Ah14,Kamuku,11,6,cind1241,Kamuku (Ah14),xd303,,1920,,,11,6,Original,,West Tropical Africa
Ah15,Reshe,11,5,resh1242,Reshe (Ah15),xd304,Bareshe; Gungawa; Yauri,1920,,,11,5,Original,,West Tropical Africa
Ah16,Angas,9,9,ngas1240,Angas (Ah16),xd305,,1900,,,9,9,Original,,West Tropical Africa
Ah17,Birom,10,9,bero1242,Birom (Ah17),xd306,Burum; Kibo,1930,,,10,9,Original,,West Tropical Africa
Ah18,Burmawa,10,10,bogh1241,Borrom (Ah18),xd307,Borrom,1930,,,10,10,Original,,West Tropical Africa
Ah19,Adara,10,8,kada1284,Kadara (Ah19),xd308,Kadara,1930,,,10,8,Original,,West Tropical Africa
Ah2,Jukun,8,10,juku1254,Jukun (Ah2),xd309,Juko,1920,,,8,10,Original,,West Tropical Africa
Ab8,Sotho,-29,28,sout2807,Sotho (Ab8),xd31,Basuto,1860,,,-29,28,Original,,Southern Africa
Ah20,Kagoro,10,8,kago1246,Kagoro (Ah20),xd310,,1920,Katab (FF38),FF38,10,8,Original,,West Tropical Africa
Ah21,Kurama,10,9,kura1249,Kurama (Ah21),xd311,,1920,,,10,9,Original,,West Tropical Africa
Ah22,Yergum,9,10,taro1263,Yergum (Ah22),xd312,,1900,,,9,10,Original,,West Tropical Africa
Ah23,Jibu,8,11,jibu1239,Jibu (Ah23),xd313,Jubu,1920,,,8,11,Original,,West Tropical Africa
Ah24,Kentu,7,10,etky1238,Kentu (Ah24),xd314,,1920,,,7,10,Original,,West Tropical Africa
Ah25,Tigon,17,11,tigo1236,Tigon (Ah25),xd315,Tukum; Thgon,1920,,,17,11,Original,,West Tropical Africa
Ah26,Ndoro,7,11,ndoo1241,Ndoro (Ah26),xd316,,1920,,,7,11,Original,,West Tropical Africa
Ah27,Zuande,7,11,bita1251,Zuande (Ah27),xd317,Bitare; Yukutare,1920,,,7,11,Original,,West Tropical Africa
Ah28,Chamba,8,11,samb1305,Chamba (Ah28),xd318,Tsamba,1920,,,8,11,Original,,West Tropical Africa
Ah29,Daka,8,11,samb1311,Daka (Ah29),xd319,Dekka,1920,,,8,11,Original,,West Tropical Africa
Ab9,Ndebele,-20,28,nort2795,Ndebele (Ab9),xd32,Amandebele; Matabele,1870,,,-20,28,Original,,South Tropical Africa
Ah3,Tiv,7,9,tivv1240,Tiv (Ah3),xd320,Munshi,1920,Tiv (FF57),FF57,7,9,Original,,West Tropical Africa
Ah30,Longuda,10,12,long1389,Longuda (Ah30),xd321,Nunguda,1920,,,10,12,Original,,West Tropical Africa
Ah31,Mumuye,9,12,nucl1240,Mumuye (Ah31),xd322,,1910,,,9,12,Original,,West Tropical Africa
Ah32,Vere,9,13,momj1237,Vere (Ah32),xd323,Were,1920,,,9,13,Original,,West-Central Tropical Africa
Ah33,Yungur,10,12,bena1260,Yungur (Ah33),xd324,Binna,1920,,,10,12,Original,Note 8Feb2018: HH: Yungur usually refers to Bena [yun] rather than its sister Voro [vor].,West Tropical Africa
Ah34,Bata,10,13,bata1314,Bata (Ah34),xd325,,1920,,,10,13,Original,,West Tropical Africa
Ah35,Bura,10,12,bura1292,Bura (Ah35),xd326,,1920,,,10,12,Original,,West Tropical Africa
Ah36,Gude,10,13,gude1246,Gude (Ah36),xd327,Cheke,1920,,,10,13,Original,,West Tropical Africa
Ah37,Hwana,10,13,hwan1240,Hona (Ah37),xd328,Hona,1920,,,10,13,Original,,West Tropical Africa
Ah38,Kapsiki,11,14,psik1239,Kapsiki (Ah38),xd329,Hiji; Hill Margi,1930,,,11,14,Original,,West-Central Tropical Africa
Ac1,Ila,-16,27,ilaa1246,Ila (Ac1),xd33,Baila,1920,Ila (FQ06),FQ06,-16,27,Original,,South Tropical Africa
Ah39,Podokwo,11,14,park1239,Podokwo (Ah39),xd330,Podogo,1950,,,11,14,Original,,West-Central Tropical Africa
Ah4,Mambila,7,12,came1252,Mambila (Ah4),xd331,Torbi,1920,,,7,12,Original,,West-Central Tropical Africa
Ah5,Margi,11,13,marg1265,Margi (Ah5),xd332,Marghi,1930,,,11,13,Original,,West Tropical Africa
Ah6,Gure,10,8,gbir1241,Gure (Ah6),xd333,Agbiri,1920,,,10,8,Original,,West Tropical Africa
Ah7,Mafa,11,14,mafa1239,Matakam (Ah7),xd334,Matakam,1940,,,11,14,Original,,West-Central Tropical Africa
Ah8,Bafute,6,12,vute1244,Wute (Ah8),xd335,Wute; Bafute; Bute; Mfute,1910,,,6,12,Original,,West-Central Tropical Africa
Ah9,Anaguta,10,9,igut1238,Anaguta (Ah9),xd336,Naguta,1920,,,10,9,Original,,West Tropical Africa
Ai1,Banda,7,22,west2458,Banda (Ai1),xd337,,1920,,,7,22,Original,,West-Central Tropical Africa
Ai10,Otoro,12,31,otor1240,Otoro (Ai10),xd338,Otoro Nuba; Nuba,1940,,,12,31,Original,,Northeast Tropical Africa
Ai11,Mangbetu,3,28,nucl1420,Mangbetu (Ai11),xd339,Monbuttu,1900,,,3,28,Original,,West-Central Tropical Africa
Ac10,Chewa,-14,33,chew1246,Chewa (Ac10),xd34,Achewa; Cewa; Sheva,1920,,,-14,33,Original,,South Tropical Africa
Ai12,Fali,10,14,sout2782,Fali (Ai12),xd340,,1950,,,10,14,Original,Note 8Feb2018: Changed based on note from HH: Fali of Malzy is Fali from Tingelin = South Fali [fal],West-Central Tropical Africa
Ai13,Laka,8,16,laka1254,Laka (Ai13),xd341,,1920,,,8,16,Original,"Note 8Feb2018: Changed based on note from HH: Lakka of Tessmann refers to the Sara language Laka [lap] in Tchad/CAR, not Nigeria!",Northeast Tropical Africa
Ai14,Mbum,7,14,mbum1254,Mbum (Ai14),xd342,,1920,,,7,14,Original,,West-Central Tropical Africa
Ai15,Mundang,10,14,mund1325,Mundang (Ai15),xd343,Moundan,1900,,,10,14,Original,,West-Central Tropical Africa
Ai16,Namshi,9,13,doya1240,Namshi (Ai16),xd344,Doayo,1910,,,9,13,Original,,West-Central Tropical Africa
Ai17,Gisiga,10,14,sout3051,Gisiga (Ai17),xd345,Guissiga,1930,,,10,14,Original,,West-Central Tropical Africa
Ai18,Kotoko,12,15,lagw1237,Kotoko (Ai18),xd346,Logone; Makari,1880,,,12,15,Original,,West-Central Tropical Africa
Ai19,Musgu,11,15,musg1254,Musgu (Ai19),xd347,Muzuk,1910,,,11,15,Original,,West-Central Tropical Africa
Ai2,Nyaro,11,31,kooo1244,Nyaro (Ai2),xd348,,1940,,,11,31,Original,,Northeast Tropical Africa
Ai20,Tupuri,10,15,tupu1244,Tuburi (Ai20),xd349,Tuburi; Toupouri,1910,,,10,15,Original,,West-Central Tropical Africa
Ac11,Luvale,-12,22,luva1239,Luvale (Ac11),xd35,Aluena; Balovale; Lobare; Luena,1930,,,-12,22,Original,,South Tropical Africa
Ai21,Bagirmi,11,17,bagi1246,Bagirmi (Ai21),xd350,,1880,,,11,17,Original,,Northeast Tropical Africa
Ai22,Sara,9,18,sarr1246,Sara (Ai22),xd351,,1890,,,9,18,Original,,Northeast Tropical Africa
Ai23,Bwaka,3,19,ngba1284,Bwaka (Ai23),xd352,Gbwaka; Mbaka; Ngbaka,1920,,,3,19,Original,,West-Central Tropical Africa
Ai24,Mandja,6,18,manz1243,Mandja (Ai24),xd353,,1900,,,6,18,Original,,West-Central Tropical Africa
Ai25,Mbandja,4,21,mban1263,Mbandja (Ai25),xd354,Banza,1950,,,4,21,Original,,West-Central Tropical Africa
Ai26,Ngbandi,4,22,nort2774,Ngbandi (Ai26),xd355,Gbandi; Mogwandi,1920,,,4,22,Original,,West-Central Tropical Africa
Ai27,Abarambo,4,27,bara1361,Abarambo (Ai27),xd356,,1890,,,4,27,Original,,West-Central Tropical Africa
Ai28,Popoi,2,26,popo1291,Popoi (Ai28),xd357,Bagunda; Bapopoie,1910,,,2,26,Original,,West-Central Tropical Africa
Ai29,Lendu,2,30,lend1245,Lendu (Ai29),xd358,Bale; Walega; Walendu,1920,,,2,30,Original,,West-Central Tropical Africa
Ai3,Azande,5,27,zand1248,Azande (Ai3),xd359,Niam-Niam,1920,Azande (FO07),FO07,5,27,Original,,West-Central Tropical Africa
Ac12,Chokwe,-10,21,chok1245,Chokwe (Ac12),xd36,Badjok; Kioko; Tsokwe,1920,,,-10,21,Original,,South Tropical Africa
Ai30,Lese,2,29,lese1243,Lese (Ai30),xd360,Balese; Walese,1920,,,2,29,Original,,West-Central Tropical Africa
Ai31,Logo,3,30,logo1259,Logo (Ai31),xd361,,1920,,,3,30,Original,,West-Central Tropical Africa
Ai32,Lugbara,3,32,lugb1240,Lugbara (Ai32),xd362,Lugware,1920,,,3,32,Original,,East Tropical Africa
Ai33,Madi,4,32,madi1260,Madi (Ai33),xd363,,1940,,,4,32,Original,,Northeast Tropical Africa
